price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
500000.0,3.0,2.5,1940,37565,1.0,0,0,4,1940,0,1987,0,2542,31,50,0
239900.0,3.0,2.0,1410,7566,1.0,0,0,3,1410,0,1985,0,455,19,9,0
314950.0,3.0,1.0,1040,16986,1.0,0,0,4,1040,0,1968,0,1069,14,37,0
361280.0,2.0,1.0,820,6400,1.0,0,0,4,820,0,1944,0,1467,30,30,0
100000.0,2.0,1.0,910,22000,1.0,0,0,3,910,0,1956,2001,59,0,4,0
540000.0,7.0,5.75,3700,7647,2.0,0,1,3,3700,0,1948,1984,2783,21,26,0
480500.0,4.0,2.5,2180,11200,1.0,0,0,4,2180,0,1968,0,2395,32,48,0
280000.0,3.0,2.5,1600,4271,2.0,0,0,3,1600,0,2000,0,789,7,4,0
440000.0,3.0,1.75,1500,6180,1.0,0,0,4,1060,440,1947,1988,2096,30,31,0
530000.0,3.0,1.0,1340,4284,1.0,0,0,3,1080,260,1910,2006,2692,30,69,0
560000.0,3.0,2.0,1860,13374,1.0,0,0,3,1860,0,1985,0,2906,31,50,0
775000.0,3.0,2.0,2540,7200,1.5,0,3,4,1600,940,1905,0,3796,30,53,0
160000.0,2.0,1.0,1040,13100,1.0,0,0,5,1040,0,1912,0,118,19,5,0
209950.0,3.0,1.5,1380,11130,1.0,0,0,3,1380,0,1960,2012,262,5,13,0
226500.0,3.0,1.75,1640,10762,1.0,0,0,3,1130,510,1988,2000,362,6,17,0
380000.0,5.0,1.75,3000,6000,1.0,0,0,5,1500,1500,1958,0,1608,30,7,0
409500.0,4.0,2.75,2140,13000,1.0,0,0,3,1320,820,1968,1997,1834,20,34,0
690000.0,3.0,2.0,1760,6428,1.0,0,0,4,980,780,1942,1982,3536,30,71,0
405000.0,3.0,2.25,1660,8307,1.0,0,0,4,1660,0,1961,2001,1807,17,25,0
375000.0,3.0,2.5,1830,13042,2.0,0,0,3,1830,0,1990,2009,1569,11,20,0
794154.0,4.0,2.0,2210,8556,1.0,0,1,4,1210,1000,1954,1979,3840,30,71,0
185000.0,4.0,1.0,1490,6600,1.0,0,0,3,1490,0,1969,2010,178,13,3,0
245000.0,3.0,1.5,1260,1270,2.0,0,0,3,1040,220,2005,0,500,30,25,0
1532500.0,5.0,4.5,4270,8076,2.0,0,0,3,3400,870,2007,0,4414,33,68,0
1040000.0,4.0,3.5,3900,8391,2.0,0,0,3,3900,0,2006,0,4214,33,68,0
425000.0,2.0,2.5,1150,1027,3.0,0,0,3,1150,0,2008,0,1947,30,49,0
495000.0,4.0,2.75,2656,21195,2.0,0,0,3,2656,0,2014,0,2493,7,4,0
365000.0,5.0,2.75,2410,5003,1.0,0,0,3,1410,1000,2008,0,1486,30,31,0
417250.0,3.0,2.25,1606,1452,3.0,0,0,3,1606,0,2009,0,1830,30,33,0
339950.0,2.0,1.0,820,681,3.0,0,0,3,820,0,2006,0,1836,30,49,0
615000.0,2.0,1.0,1540,6872,1.0,0,0,4,820,720,1946,1989,3214,30,70,0
403000.0,3.0,2.75,2090,8354,2.0,0,0,3,2090,0,2012,1912,1785,16,29,0
980000.0,5.0,2.5,3160,11470,1.0,0,0,4,1780,1380,1971,0,4168,40,74,0
258000.0,4.0,1.75,1730,8320,1.0,0,0,3,1230,500,1977,2004,625,5,11,0
533000.0,3.0,1.0,1670,4080,1.0,0,0,3,1170,500,1967,2011,2724,30,51,0
537500.0,4.0,2.5,2550,4630,2.0,0,0,3,2550,0,2005,0,2760,36,65,0
830000.0,5.0,3.0,3040,9601,1.0,0,0,5,1970,1070,1968,0,3928,40,74,0
712000.0,3.0,1.0,1250,4620,1.5,0,0,4,1150,100,1900,1971,3596,30,49,0
262000.0,4.0,2.5,2020,6236,2.0,0,0,3,2020,0,2002,0,655,0,4,0
753888.0,4.0,2.5,2660,5500,2.0,0,2,3,2660,0,2003,0,3740,31,55,0
134000.0,2.0,1.5,980,5000,2.0,0,0,3,980,0,1922,2003,81,2,2,0
402000.0,3.0,2.5,1960,8000,1.0,0,0,4,1290,670,1977,0,1777,33,38,0
205000.0,2.0,1.0,720,5040,1.0,0,0,3,720,0,1955,2005,247,30,12,0
553650.0,2.0,2.5,1360,1349,2.0,0,0,3,1050,310,1997,0,2872,30,72,0
559950.0,2.0,2.0,1870,4950,1.0,0,0,3,1870,0,2006,0,2904,35,63,0
260000.0,4.0,1.5,2130,8800,1.0,0,0,3,1100,1030,1962,2003,394,19,5,0
270000.0,4.0,2.5,1810,6509,2.0,0,0,3,1810,0,1994,0,733,19,17,0
295000.0,2.0,1.75,2200,89298,1.0,0,0,3,1100,1100,1973,2013,898,31,50,0
719000.0,3.0,2.5,1690,4500,1.5,0,1,4,1690,0,1928,0,3612,30,56,0
266000.0,3.0,2.5,1940,8547,1.0,0,0,3,1460,480,1989,0,687,19,9,0
325900.0,4.0,2.5,2320,6270,2.0,0,0,3,2320,0,2004,2003,1168,19,17,0
647500.0,4.0,1.75,2060,26036,1.0,0,0,4,1160,900,1947,1988,3349,24,32,0
1039000.0,4.0,1.0,3410,5000,2.0,0,0,5,2190,1220,1910,0,4213,30,53,0
569000.0,4.0,2.25,2250,41688,2.0,0,0,3,2250,0,1980,0,2973,35,63,0
246000.0,3.0,1.75,1390,7399,1.0,0,0,4,1390,0,1975,0,505,19,60,0
515000.0,2.0,1.0,1060,4960,1.0,0,0,3,1060,0,1926,2003,2621,30,49,0
207000.0,3.0,1.0,1490,8995,1.0,0,0,4,1490,0,1954,1979,260,30,3,0
780000.0,4.0,1.75,2480,9195,1.0,0,0,3,1390,1090,1950,2005,3803,39,75,0
489990.0,5.0,2.25,2440,20828,1.5,0,0,4,2440,0,1975,0,2448,19,17,0
335000.0,3.0,1.5,2240,87625,1.5,0,0,2,1480,760,1980,0,1251,7,23,0
295000.0,3.0,2.5,1920,7229,2.0,0,0,3,1920,0,1993,0,895,5,13,0
385000.0,3.0,1.75,1890,9920,1.0,0,0,3,1230,660,1944,0,1630,30,33,0
350000.0,4.0,1.75,2250,13515,1.0,0,0,4,2150,100,1940,2001,1373,19,9,0
235000.0,2.0,1.0,1270,3008,1.0,0,0,4,650,620,1923,0,426,30,31,0
358000.0,2.0,1.5,960,1808,2.0,0,0,3,960,0,1993,0,1440,30,47,0
716500.0,4.0,2.5,3290,6465,2.0,0,0,3,3290,0,2002,0,3607,36,65,0
228000.0,4.0,1.75,2000,6120,1.0,0,0,3,1100,900,1965,1993,364,30,7,0
405000.0,2.0,1.0,1020,8155,1.0,0,0,4,1020,0,1948,0,1810,30,62,0
538000.0,4.0,1.75,1840,9600,1.0,0,0,3,1220,620,1967,2011,2764,35,57,0
530000.0,3.0,1.75,1980,6760,1.0,0,0,4,1980,0,1973,0,2697,39,52,0
1750000.0,6.0,3.0,3510,5760,2.5,0,0,4,3510,0,1906,1990,4455,30,72,0
636000.0,2.0,1.75,1230,3600,1.5,0,0,5,1230,0,1925,0,3307,30,70,0
535000.0,4.0,2.5,2280,65836,2.0,0,0,3,2280,0,2004,2003,2739,32,59,0
1500000.0,3.0,1.75,2430,12757,1.0,0,2,4,1340,1090,1952,0,4409,39,75,0
868500.0,3.0,2.5,2920,3942,3.0,0,0,3,2920,0,2008,0,4008,14,28,0
530000.0,4.0,2.75,2280,2850,1.5,0,0,4,1540,740,1930,0,2700,30,51,0
450000.0,3.0,2.0,1510,43560,1.0,0,0,3,1510,0,1954,2005,2174,32,59,0
230000.0,3.0,1.75,950,6000,1.0,0,0,3,790,160,1939,1969,381,30,19,0
229000.0,3.0,2.5,1190,3000,2.0,0,0,3,1190,0,2002,0,369,10,7,0
437000.0,3.0,1.75,1310,9282,1.0,0,0,4,1310,0,1976,1992,2056,35,57,0
1307000.0,5.0,3.25,2800,3200,1.5,0,0,5,1910,890,1932,2002,4360,30,73,0
595000.0,3.0,2.5,1750,3354,2.0,0,0,4,1750,0,1991,0,3110,33,68,0
660000.0,3.0,1.75,1320,5750,1.5,0,0,5,1320,0,1918,0,3411,30,56,0
347500.0,4.0,2.5,2460,7350,2.0,0,0,3,2460,0,1989,0,1356,5,11,0
297950.0,3.0,2.0,1240,10800,1.0,0,0,3,1240,0,1967,2010,912,14,22,0
245000.0,3.0,1.5,1260,7964,1.0,0,0,4,1260,0,1955,2009,487,8,16,0
543200.0,6.0,2.25,2820,15600,1.5,0,2,5,1970,850,1940,0,2801,13,32,0
1250000.0,4.0,3.25,3820,24166,2.0,0,1,4,3310,510,1990,0,4337,40,74,0
413450.0,3.0,2.5,1540,1614,3.0,0,0,3,1470,70,2008,0,1868,30,49,0
330000.0,2.0,2.0,1550,435600,1.5,0,0,2,1550,0,1972,0,1217,28,43,0
424500.0,3.0,1.75,1460,7700,1.0,0,0,3,1460,0,1979,2014,1939,35,57,0
230000.0,3.0,1.0,1390,16000,1.0,0,0,4,1390,0,1960,2001,391,0,4,0
930000.0,3.0,3.25,2640,4080,2.0,0,0,3,1840,800,1912,2000,4101,30,69,0
349000.0,3.0,1.75,1590,9620,1.0,0,0,3,1590,0,1988,2000,2051,14,37,0
835000.0,4.0,2.0,1910,6960,1.5,0,0,5,1910,0,1941,0,3939,30,49,0
988500.0,3.0,2.75,2015,16807,2.0,1,4,3,2015,0,2007,0,4173,13,32,0
500000.0,3.0,1.75,1410,1197,3.0,0,0,3,1410,0,2012,1912,2544,30,49,0
499000.0,2.0,1.5,1110,957,2.0,0,0,3,930,180,2005,0,2509,30,70,0
321950.0,2.0,1.25,860,1277,2.0,0,0,3,860,0,2007,0,1131,30,53,0
494000.0,3.0,2.5,2310,4729,2.0,0,0,3,2310,0,2011,0,2476,20,34,0
441750.0,2.0,1.5,1020,1060,3.0,0,0,3,1020,0,2008,0,2109,30,49,0
438000.0,2.0,1.0,980,1179,2.0,0,0,3,980,0,2010,0,2210,30,70,0
985000.0,4.0,2.25,4230,37769,2.0,0,0,3,4230,0,1989,0,4172,32,59,0
352000.0,3.0,2.25,1640,11050,1.0,0,0,4,1640,0,1972,0,1405,14,37,0
839900.0,4.0,3.5,3810,13592,1.0,0,1,3,2560,1250,2013,1923,3948,14,28,0
765000.0,4.0,2.75,2790,10819,2.0,0,0,3,2790,0,1996,0,3774,31,50,0
460000.0,4.0,1.75,1750,5500,1.5,0,0,5,1050,700,1926,0,2248,30,45,0
224500.0,4.0,1.0,1430,8355,1.5,0,0,4,1430,0,1983,0,344,7,23,0
254000.0,3.0,2.5,1850,4597,2.0,0,0,3,1850,0,2003,0,588,6,17,0
255000.0,2.0,1.0,960,28717,1.0,0,0,4,960,0,1984,0,602,22,35,0
610000.0,3.0,3.0,2480,45302,1.0,0,0,4,1620,860,1976,1992,3195,32,59,0
920000.0,4.0,3.0,3750,11025,2.0,0,0,3,3750,0,1976,0,4089,36,54,0
402500.0,4.0,2.5,2600,11951,2.0,0,0,3,2600,0,1988,2000,1782,5,11,0
280950.0,3.0,1.75,1390,8700,1.0,0,3,4,840,550,1912,1989,805,14,8,0
604000.0,4.0,2.5,2260,7753,2.0,0,0,3,2260,0,1989,0,3167,31,55,0
565000.0,4.0,2.25,2470,7447,2.0,0,0,3,2470,0,1984,0,2956,21,26,0
255000.0,2.0,1.0,810,7980,1.0,0,0,1,810,0,1928,0,601,30,24,0
445000.0,4.0,2.0,1650,6000,1.0,0,0,5,1000,650,1959,0,2131,30,53,0
2400000.0,3.0,2.25,3000,11665,1.5,1,4,3,3000,0,2001,0,4502,36,65,0
195000.0,2.0,1.0,720,18000,1.0,0,0,3,720,0,1950,2005,208,30,7,0
275000.0,3.0,1.5,1390,48257,1.0,0,0,3,1390,0,1922,2013,751,37,61,0
387000.0,3.0,2.25,1445,1606,2.0,0,0,3,1300,145,2003,0,1658,31,50,0
490000.0,2.0,1.0,1840,3300,1.5,0,0,4,1130,710,1910,0,2462,30,46,0
505000.0,3.0,2.5,2100,5824,2.0,0,2,3,2100,0,1999,0,2565,28,43,0
303500.0,3.0,1.5,1060,10464,1.0,0,0,4,1060,0,1973,0,977,33,38,0
270000.0,3.0,1.5,1500,6337,1.0,0,0,5,1500,0,1953,0,718,30,33,0
323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1170,800,1977,2004,1137,14,22,0
382000.0,3.0,3.25,1410,1253,3.0,0,0,3,1410,0,2005,0,1819,30,49,0
1370000.0,4.0,2.75,3720,9450,1.0,0,4,5,1960,1760,1962,0,4383,39,67,0
280000.0,4.0,2.0,2190,14439,1.0,0,0,4,1180,1010,1977,0,786,7,4,0
260000.0,3.0,2.0,1920,8075,1.0,0,0,4,1510,410,1969,0,645,5,11,0
201500.0,3.0,1.0,1160,8320,1.0,0,0,4,1160,0,1959,0,394,19,5,0
1157200.0,4.0,4.25,5860,52889,2.0,0,0,4,4910,950,1996,0,4288,32,48,0
536500.0,4.0,1.75,2000,4000,1.5,0,0,5,1450,550,1926,0,2757,30,30,0
248000.0,4.0,3.0,2163,5883,2.0,0,0,3,2163,0,2006,0,517,0,4,0
532000.0,5.0,3.0,3480,57499,1.0,0,0,4,2340,1140,1976,1992,2722,31,50,0
580000.0,4.0,2.5,2840,6268,2.0,0,0,3,2840,0,1998,2006,3034,20,34,0
463000.0,2.0,1.0,1150,4400,1.0,0,0,4,1150,0,1905,0,2270,30,72,0
742500.0,4.0,2.75,3100,3773,2.0,0,0,3,2000,1100,1919,1996,3696,30,47,0
260000.0,3.0,2.5,1420,14850,1.0,0,0,4,1020,400,1963,0,635,19,5,0
590000.0,4.0,2.25,2430,32496,1.0,0,0,3,2430,0,1993,0,3085,32,59,0
312000.0,4.0,2.25,1930,7452,1.0,0,0,3,1430,500,1984,0,1049,19,60,0
566000.0,3.0,2.25,1660,10140,1.0,0,0,4,1370,290,1980,0,2958,35,57,0
511555.0,3.0,2.0,1400,7293,1.0,0,0,4,1400,0,1963,0,2600,39,52,0
583000.0,4.0,2.5,2660,4000,2.0,0,0,3,2660,0,2001,0,3045,35,63,0
290000.0,4.0,2.5,2000,13300,1.0,0,0,4,1200,800,1968,0,875,7,4,0
311100.0,4.0,2.25,2130,8078,1.0,0,0,4,1380,750,1977,0,1048,14,18,0
325000.0,3.0,2.25,1352,1694,3.0,0,0,3,1352,0,2007,0,1163,30,33,0
491300.0,3.0,1.75,1750,11340,1.0,0,1,4,1300,450,1987,0,2464,36,54,0
315000.0,5.0,1.75,2320,8100,1.0,0,0,4,1160,1160,1956,0,1084,13,32,0
360000.0,2.0,1.0,1420,81892,1.0,0,0,3,1180,240,1956,2001,1457,14,18,0
330000.0,4.0,2.5,1940,3784,2.0,0,0,3,1940,0,2003,0,1223,14,22,0
481450.0,3.0,2.0,1410,4800,1.0,0,0,3,1410,0,1940,1996,2398,30,45,0
234950.0,3.0,1.0,1360,9948,1.0,0,0,3,1360,0,1977,2004,412,12,21,0
251000.0,3.0,1.75,1220,7250,1.0,0,0,3,1220,0,1962,2003,565,15,27,0
782000.0,4.0,2.5,2830,20345,2.0,0,0,3,1980,850,1979,2014,3811,39,75,0
833000.0,4.0,2.75,3780,10308,2.0,0,0,3,3780,0,1999,0,3934,36,65,0
542500.0,4.0,2.5,2330,14289,2.0,0,0,4,2330,0,1978,2000,2795,39,58,0
851000.0,3.0,2.5,3560,107290,2.0,0,0,3,3560,0,1987,2000,3983,35,63,0
325000.0,4.0,1.5,1470,70800,1.0,0,0,3,1470,0,1976,0,1158,26,40,0
415000.0,4.0,2.25,3060,48787,2.0,0,0,3,3060,0,1992,0,1876,26,40,0
252500.0,3.0,1.0,1030,6127,1.0,0,0,3,880,150,1947,2012,572,30,33,0
465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,1968,0,2293,5,11,0
336900.0,3.0,1.75,1780,120661,1.0,0,0,4,1780,0,1979,0,1270,16,29,0
225000.0,3.0,2.5,2000,9202,2.0,0,0,4,2000,0,1992,0,353,11,20,0
270000.0,3.0,2.0,1690,9583,1.0,0,0,4,1690,0,1969,0,717,14,37,0
1702500.0,5.0,4.5,5190,23716,2.0,0,2,3,3390,1800,1987,2000,4447,40,74,0
536000.0,3.0,1.75,1300,5413,1.5,0,0,3,1300,0,1925,1992,2754,30,51,0
585000.0,4.0,3.25,2400,29252,2.0,0,0,4,2400,0,1982,2011,3061,32,48,0
445000.0,2.0,2.0,1150,6634,1.0,0,0,3,860,290,1940,1996,2129,30,51,0
320000.0,4.0,2.25,2310,7490,2.0,0,0,3,2310,0,1980,0,1119,14,18,0
769900.0,4.0,3.5,2730,3047,2.0,0,0,3,2400,330,2006,0,3779,30,56,0
557000.0,4.0,2.5,2840,4500,2.0,0,0,3,2840,0,2012,1912,2893,20,34,0
212000.0,2.0,1.5,1020,1525,2.0,0,0,3,1020,0,2004,2003,285,30,25,0
376000.0,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,2008,0,1578,30,49,0
800000.0,4.0,3.25,3540,159430,2.0,0,0,3,3540,0,2007,0,3859,25,39,0
2238888.0,5.0,6.5,7270,130017,2.0,0,0,3,6420,850,2010,0,4490,31,55,0
324000.0,3.0,2.25,998,904,2.0,0,0,3,798,200,2007,0,1132,30,45,0
549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,1979,0,2836,30,24,0
320000.0,3.0,2.5,2130,6969,2.0,0,0,3,2130,0,2003,0,1123,11,20,0
875000.0,4.0,2.0,2520,6000,1.0,0,0,3,1400,1120,1921,2007,4024,30,49,0
265000.0,4.0,1.0,1940,9533,1.0,0,0,3,1080,860,1962,2003,683,19,60,0
394950.0,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,2006,0,1697,30,41,0
842500.0,4.0,2.5,2160,5298,2.5,0,0,4,2160,0,1902,0,3960,30,47,0
368000.0,3.0,2.5,1370,1350,2.0,0,0,3,1010,360,2007,0,1507,30,41,0
1225000.0,4.0,4.5,5420,101930,1.0,0,0,3,3890,1530,2001,0,4321,35,63,0
885000.0,4.0,2.5,2830,5000,2.0,0,0,3,2830,0,1995,0,4044,30,69,0
453246.0,3.0,2.5,2010,2287,2.0,0,0,3,1390,620,2014,0,1793,31,55,0
927000.0,4.0,2.75,3300,12090,2.0,0,0,3,3300,0,1953,0,4100,42,75,0
490000.0,2.0,2.5,1230,1391,2.0,0,0,3,870,360,2004,2003,2409,30,72,0
341000.0,3.0,1.5,1720,7119,1.5,0,0,4,1720,0,1952,0,1302,17,26,0
235000.0,1.0,1.0,810,2451,1.0,0,0,5,810,0,1941,0,336,30,30,0
1200000.0,3.0,1.75,1560,8078,1.5,1,4,4,1560,0,1928,0,4306,40,74,0
560000.0,3.0,2.0,2560,216777,1.0,0,0,3,2560,0,1986,0,2922,7,23,0
900000.0,4.0,3.25,4700,38412,2.0,0,0,3,3420,1280,1978,0,4064,39,66,0
255000.0,2.0,1.0,1220,2500,1.0,0,0,3,770,450,1910,2006,598,30,30,0
1575000.0,5.0,2.75,3650,20150,1.0,0,0,4,2360,1290,1975,0,4422,39,75,0
876650.0,3.0,3.25,2170,12508,1.5,0,0,5,1650,520,1928,1970,4032,40,74,0
540000.0,4.0,2.25,2540,228254,1.0,0,0,3,1450,1090,1990,2009,2780,16,29,0
350000.0,2.0,1.0,910,4500,1.5,0,0,4,910,0,1906,1990,1376,30,31,0
750000.0,4.0,2.5,2980,4930,2.0,0,0,3,2890,90,2000,0,3724,39,67,0
582000.0,4.0,1.75,2120,4650,1.0,0,1,3,1190,930,1951,1994,3042,30,45,0
1315000.0,4.0,3.5,3460,3997,2.0,0,0,3,2560,900,2004,2003,4363,30,49,0
372500.0,5.0,3.0,2480,10090,1.0,0,0,3,1300,1180,2004,2003,1541,30,7,0
410000.0,3.0,2.25,2200,16921,2.0,0,0,3,2200,0,1987,2000,1837,11,20,0
360000.0,4.0,2.0,1730,5500,1.0,0,0,5,1010,720,1943,0,1460,30,12,0
1015000.0,3.0,2.5,2920,34527,1.0,0,4,4,1800,1120,1954,1983,4196,30,56,0
225000.0,3.0,1.0,990,8012,1.0,0,0,4,990,0,1966,0,350,14,22,0
647000.0,4.0,2.5,3040,6887,2.0,0,0,3,3040,0,1999,0,3347,36,54,0
950000.0,5.0,3.0,4530,258746,1.5,0,0,4,3200,1330,2003,0,4122,32,59,0
185000.0,3.0,1.5,1370,8470,1.0,0,0,4,1370,0,1961,2001,180,7,23,0
335000.0,3.0,2.5,1940,4927,2.0,0,0,3,1940,0,2004,2003,1250,14,22,0
210000.0,3.0,2.5,1040,2643,2.0,0,0,3,720,320,2004,2003,270,30,31,0
522000.0,4.0,2.25,1800,8623,1.0,0,0,4,1360,440,1980,0,2643,33,68,0
770000.0,3.0,1.75,1720,5000,1.0,0,0,3,1720,0,1954,2014,3783,30,47,0
499950.0,3.0,1.0,980,6380,1.0,0,0,3,760,220,1941,1994,2518,30,51,0
751000.0,4.0,2.5,3110,6142,2.0,0,0,3,3110,0,2004,2003,3736,35,57,0
330000.0,5.0,3.0,2100,7715,1.0,0,0,3,1250,850,2013,1923,1227,13,3,0
465000.0,3.0,1.5,2020,11358,1.0,0,0,4,1190,830,1956,0,2281,33,68,0
850000.0,4.0,1.75,2350,11914,1.0,0,0,4,2350,0,1961,2001,3969,40,74,0
947500.0,4.0,2.25,3290,12329,1.5,0,0,4,3290,0,1968,0,4117,40,74,0
302000.0,5.0,2.25,2180,7813,2.0,0,0,3,2180,0,1986,0,972,11,20,0
500000.0,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,2007,0,2525,30,46,0
201000.0,3.0,1.0,1460,9750,1.0,0,0,4,1460,0,1969,0,238,19,17,0
265000.0,2.0,1.0,1290,2828,2.0,0,0,3,1290,0,2008,0,677,35,63,0
870300.0,4.0,2.5,2350,3150,1.5,0,0,4,1690,660,1910,0,4017,30,49,0
339000.0,3.0,1.0,1080,8100,1.0,0,0,4,1080,0,1955,2009,1279,17,26,0
690000.0,4.0,2.5,2670,13463,2.0,0,0,4,2670,0,1989,0,3535,31,55,0
788000.0,4.0,3.25,3680,5759,2.0,0,0,3,2840,840,2003,0,3825,31,50,0
315275.0,3.0,1.75,1440,8040,1.0,0,0,3,960,480,1951,1994,1087,30,33,0
505000.0,4.0,1.75,1940,4800,1.0,0,0,5,1030,910,1922,1956,2567,30,47,0
368000.0,3.0,1.0,1280,9898,1.0,0,0,3,1280,0,1968,1997,1506,32,48,0
947500.0,3.0,2.75,2980,27144,1.5,1,2,5,2180,800,1917,0,4176,13,32,0
156000.0,3.0,1.0,970,8580,1.0,0,0,3,970,0,1959,1989,115,5,13,0
610000.0,4.0,3.0,2110,5000,1.5,0,2,4,1640,470,1930,0,3198,30,41,0
420000.0,2.0,2.5,1480,1369,3.0,0,0,3,1480,0,2009,0,1918,35,57,0
192000.0,2.0,1.0,700,10540,1.0,0,0,3,700,0,1953,0,198,24,32,0
910000.0,3.0,2.0,2700,6120,1.0,0,0,4,1350,1350,1962,0,4077,30,51,0
1300000.0,4.0,3.25,2330,9687,2.0,0,3,3,2330,0,1918,0,4354,30,72,0
1346400.0,5.0,1.75,3380,20021,1.0,0,0,4,1690,1690,1963,0,4375,42,75,0
840000.0,4.0,2.75,2600,2750,1.5,0,0,3,1620,980,1936,0,3953,30,73,0
300000.0,2.0,1.75,1360,8100,1.0,0,0,3,860,500,1975,0,964,30,62,0
505000.0,4.0,2.5,2780,6369,1.0,0,0,3,1590,1190,1978,0,2572,33,38,0
110000.0,3.0,1.0,1250,53143,1.0,0,0,5,1250,0,1945,0,66,11,20,0
746000.0,3.0,2.5,2620,8950,2.0,0,0,3,2620,0,1992,0,3707,39,67,0
211000.0,3.0,1.5,1350,7620,1.0,0,0,5,1350,0,1941,0,284,13,32,0
675000.0,4.0,3.0,2400,3340,1.0,0,0,4,1200,1200,1964,0,3483,30,46,0
734200.0,4.0,2.5,2760,5000,1.5,0,0,5,1680,1080,1928,1970,3658,30,46,0
1225000.0,4.0,2.25,3070,16028,1.0,0,3,3,1870,1200,1976,0,4267,40,74,0
615000.0,2.0,1.75,2040,28593,1.5,1,3,4,2040,0,1919,1990,3212,22,35,0
630000.0,4.0,2.0,1770,6000,2.0,0,0,5,1770,0,1911,1981,3284,30,71,0
1264000.0,4.0,3.75,3490,9170,2.0,0,0,3,3490,0,2012,1912,4340,39,75,0
301500.0,2.0,1.5,830,1333,2.0,0,0,3,830,0,2005,0,971,30,41,0
369000.0,2.0,2.5,980,895,2.0,0,0,3,670,310,2009,0,1511,30,56,0
635000.0,3.0,2.5,1570,1433,3.0,0,0,3,1570,0,2010,0,3303,30,49,0
1033888.0,4.0,3.25,3270,5187,2.0,0,0,3,3110,160,2014,0,4208,35,57,0
383000.0,4.0,2.5,2160,6223,2.0,0,0,3,2160,0,2010,0,1622,11,20,0
1050000.0,4.0,3.75,3280,11000,2.0,0,0,3,2320,960,2008,0,4218,33,68,0
455000.0,4.0,2.5,3360,7685,2.0,0,0,3,3360,0,2001,0,2220,14,22,0
819900.0,5.0,2.75,3150,7119,2.0,0,0,3,3150,0,2013,1923,3906,35,57,0
625000.0,3.0,3.5,1810,1846,2.0,0,0,4,1440,370,2009,0,3260,30,47,0
651000.0,4.0,2.5,2740,7140,2.0,0,0,3,2740,0,1993,0,3379,36,54,0
480000.0,5.0,4.75,3830,35000,1.0,0,0,3,2130,1700,1976,0,2381,32,59,0
757000.0,3.0,3.25,3190,5283,2.0,0,0,3,3190,0,2007,0,3749,31,55,0
460000.0,3.0,2.25,2350,10450,1.0,0,0,3,1390,960,1977,2004,2247,20,34,0
267345.0,4.0,2.25,2510,8165,1.0,0,0,4,1610,900,1972,0,697,5,11,0
530000.0,2.0,2.0,1680,4950,1.0,0,0,3,1680,0,2006,0,2705,35,63,0
449500.0,3.0,2.0,1770,6610,1.0,0,0,4,960,810,1954,1979,2146,17,25,0
289000.0,3.0,1.0,1090,7315,1.0,0,0,5,1090,0,1981,0,859,14,28,0
373000.0,5.0,2.5,3001,5710,2.0,0,0,3,3001,0,2006,0,1545,19,9,0
525000.0,5.0,3.0,2450,4591,2.0,0,0,3,2450,0,1994,0,2677,30,45,0
777000.0,3.0,3.25,3610,59677,2.0,0,0,3,2440,1170,2003,0,3800,31,50,0
550000.0,4.0,2.0,2250,7500,1.0,0,0,5,1200,1050,1956,0,2838,39,66,0
523000.0,3.0,1.5,1240,7735,1.0,0,0,4,1240,0,1957,2001,2646,39,52,0
628000.0,4.0,2.0,2260,6000,1.0,0,0,3,1430,830,1958,2004,3278,30,51,0
581000.0,4.0,1.75,2090,8164,1.0,0,0,4,1070,1020,1963,0,3039,35,57,0
245000.0,5.0,1.75,2020,7902,1.0,0,0,3,1220,800,1962,2003,490,30,3,0
415000.0,3.0,1.75,1960,5000,1.0,0,0,5,980,980,1911,1984,1898,30,19,0
1895000.0,5.0,2.25,3120,16672,2.0,0,0,4,3120,0,1969,0,4467,41,75,0
225000.0,3.0,1.5,1250,7500,1.0,0,0,3,1250,0,1967,2011,345,19,9,0
287000.0,3.0,2.25,1490,9600,1.0,0,0,4,1170,320,1987,0,847,16,29,0
799200.0,6.0,3.0,2890,2370,2.5,0,0,3,2290,600,1906,2014,3854,30,64,0
239950.0,3.0,1.0,1900,33888,1.5,0,0,4,1900,0,1942,1982,458,7,4,0
591000.0,3.0,1.75,1680,2400,1.0,0,0,5,870,810,1922,1956,3093,30,47,0
700000.0,3.0,2.5,2030,8398,2.0,0,0,4,2030,0,1975,0,3562,39,52,0
475000.0,4.0,2.5,3740,8700,1.0,0,0,3,2260,1480,2004,2003,2358,14,22,0
575000.0,3.0,1.75,1580,11750,1.0,0,0,4,1180,400,1951,1999,2993,30,31,0
771000.0,3.0,2.25,1780,6120,1.5,0,0,4,1390,390,1927,0,3786,30,47,0
155000.0,2.0,1.0,910,6232,1.0,0,0,3,910,0,1943,2002,113,30,31,0
